Feature_1,Feature_2,Feature_3,Feature_4,Target
-0.5611996712091432,1.8637454686218329,-3.055418197372288,0.4127202068955489,0
-0.544470317519875,0.08669217459022505,-2.1801678233813804,-0.012211404392112591,0
-1.2056033905393901,0.6531916776607194,-0.49499455465960684,-0.16100792201509315,0
0.1899756967965237,1.2062659845823873,-0.34649810543780446,0.8622160063312083,1
-2.751147219428544,1.4503350716427967,-2.3644864645281554,-1.0184098232122445,0
0.2924785610989816,0.45283477353793944,-1.6806885488758292,0.5689535225067115,0
-1.8615915483117946,0.9513725518784907,-0.8791433102000504,0.07196685051058649,0
-0.5048956684808793,1.7912003548963296,-1.104670554049953,-0.41388298559326553,0
-1.4583697014810575,0.25084297359192465,-0.22851110210559977,-0.4105897197662578,0
-0.13858068981788288,-0.49396241039533434,-0.05759823164625788,-0.2201554612959879,1
-2.2214336307781273,-0.20348794177652696,0.7523348176400092,-1.3126179603478016,0
-2.378828332336467,0.6972332752608553,-2.325350016597439,-0.24199082513418596,0
-0.9496075007080393,1.232053462273362,-3.1442992593470764,0.6355358575424254,0
-0.4284080313612503,-0.17265389375826776,0.7723357930660463,-0.0627655430435696,0
-1.9050715279582264,0.48298586518603753,-0.5654721759235284,-0.12272678652850949,0
-3.579942073976818,1.525837474131358,0.7698046553783796,-1.173133170435987,0
-2.5559262862555823,0.8716847276660021,-1.0602061184816616,-0.09927322852802045,0
-3.65510217530959,2.1821943394305476,-1.667534401157744,-1.606572850858989,0
-0.39359381762450496,-0.14471443524023864,-0.46985024018799837,-0.5732669572454852,0
1.9272876785849262,-0.24420843183993013,0.0709952592460604,0.11025180520795719,0
0.9086661063707149,-0.5484326095522702,0.0886433411798356,0.6662607309290344,0
-3.3335227299057335,2.197939215182085,-0.7933390770304811,-1.0714570250350548,0
1.0541064583022384,-0.04282327922814466,-2.143330505193548,0.00298049068094125,0
-1.7485378582852067,1.7523155670948198,-2.8233887508426765,-0.420747102104616,0
-1.8166458579536306,0.49378344827639065,-0.5500622405284475,0.28974145450533745,0
2.859248316782005,-1.5392463627048376,0.31673113139001496,0.8188720915450168,0
0.6350575445011528,-1.0600443296580675,1.1088957323626518,0.5751896220227405,0
2.944502946456399,-2.0340387873461396,2.647963561954253,0.49173912544927756,0
0.5628485095204376,-0.8509932131288274,0.9491989598330955,-0.19601708464917283,0
1.0931718773935306,-1.1470227081966577,1.9834178599438956,0.20618414915002792,0
-1.9971040027700908,1.370975769092379,-1.4500824954916456,-0.7289796099534056,0
-2.202686017617892,1.1436891229227504,-0.1208669377615067,-0.5340672837301249,0
0.5540833879068312,-0.2617488578038848,-0.08841544272832991,-0.07944521396834037,0
-0.815114773367181,0.015755285191054957,-0.3850087243458276,-0.4673557865283435,0
-1.2878721506859054,0.9010295082024038,-1.1484420403703302,-0.5626732273711019,0
-0.560210949064766,0.23507766301868172,0.3080881649670682,-0.14889127710331393,0
0.7791102749018862,1.1081645982829142,-2.082230074932587,-0.19556218406457293,0
-3.267206026590457,2.022285967253802,-0.5359786906524582,-1.5405103725087805,0
-0.0937311527578632,-0.5428461687427653,0.24442466050369205,-0.1254231212765448,0
3.081780295780655,-0.9140970284723439,0.9881251316176058,0.47530017319045037,0
-1.4731978387526656,1.135234799419044,-2.3744323310821143,-0.37790490773228,0
-0.48330299907955965,1.3173820472255484,-1.7277059221479516,-0.0441438884394994,0
-2.359979079347518,2.14669573485282,-0.5909045783651965,-0.8855977417150284,0
-4.074425865011634,-0.10863517124502062,-0.2299976287665232,-1.2459948660811038,1
0.7472940789412937,0.3179138349669119,-1.6745438424219707,0.07205740444432703,0
-0.20882987156845645,1.1312065875038673,-1.5532473282595507,0.5175713822164474,0
1.2380742920915706,-0.10968231535245013,-1.3243822559215699,0.1779520401868326,0
-0.6128449914507942,0.5563434501889402,-0.6759655677926606,0.10182518605276109,0
-0.13530749520830898,1.231211075822292,-0.3561795775335399,0.16817041239911243,0
-1.867796800970439,1.7079703874448997,-2.523861219188933,-0.012192528490619192,0
-0.7771501688973932,0.9363012562007593,-0.5406271847988734,0.6759966655897722,0
-2.168011501548523,1.791619740874823,-2.6223422770107367,-0.060554870983770215,0
-1.4292382575551823,1.1569654280008854,-1.8111755392480609,-1.3157681213505565,0
-3.501323514310725,2.4166595671937436,-3.519113493881117,-0.23784876367404323,0
0.9050325177886738,0.6981616744063965,0.13455626547467775,-0.7917925900275314,0
-1.0426846779090326,0.44569329128412327,-0.8607747262061047,0.16478969876071017,0
0.16035947876920614,-0.38326518225054423,-0.36558171528184635,0.15724728515543016,0
0.42632003584490913,0.33819779048383813,-0.8337792000861592,-0.8474074688782121,0
0.16309147516797795,-0.706508659664162,1.345212218114025,0.24659429775814465,0
-0.6669218321968663,0.7244270503793273,-0.4987047220339968,-0.8236372043549972,0
-1.276158322950642,2.0339426267323004,-2.9637227928411427,-0.9401708658228594,0
-4.018252615475062,3.5790790428342825,-1.9103524557726503,-0.5075422652399975,0
0.24159798889621992,0.9240757155412769,-1.7193107929508211,0.7618727385240898,0
-0.7292327384244619,0.15033170830472642,0.31473162683202105,-0.4340159042964139,0
0.8984207403841673,-0.11755167067189531,-0.1976218618970053,-0.17753107574954963,0
-0.4712304068751533,1.9775215985900896,-1.9283193228127327,-0.6187310697640369,0
-1.448831492947739,-0.50673617477207,-1.1715610562691174,-0.03988290080032253,0
2.9065592964680955,-2.062934597637371,0.87106578842345,0.49741688950382024,0
-3.4440956194225123,1.7314207159410333,-3.03250448589972,-0.5346930377158411,0
-1.2092857082898274,-0.40829382490429467,-0.15836420048593497,-0.2831357883248991,0
-2.9039642344331087,2.4946673862544837,-2.604390274326863,-0.33368736812903194,0
-0.08827878536578943,1.2160235323002204,-2.552681774352674,-0.346413949758739,0
-0.5324347656198597,-0.23491885524431916,0.7098073513289807,-1.4165726744852205,0
-1.2655683857920184,1.2234883309303168,-0.7263110795930705,-0.5510497181360783,0
-0.22322907799485636,-0.1813097926096381,-0.362202792996623,-0.18065165575911363,0
-0.7026840526870853,1.0868974529374416,0.12061180551183742,-0.10338984626885624,0
-1.1403495137790756,0.4214073675503359,-1.0842087741374842,0.0813211865188283,0
-0.48729296903021513,1.4531135560193316,-0.3868279205665821,-1.1779804931089712,0
-2.123839594278901,1.219449026500599,-2.6215942348840255,-0.14869368670762173,0
-1.1369582426933431,1.8268208979513378,-1.6133148530316814,-0.3437716965852069,0
-2.280193194983686,0.49947338173021083,-0.47809546056647856,-0.48846882263581837,0
-0.462291853130103,-0.3646995670370049,3.0663016317539546,-0.9489637891505395,0
0.6306275911090972,1.2032389746386378,-1.904353537866974,0.08481214001814588,0
-1.9753602292373293,1.8171588524669633,-2.250133554802815,-0.553728451018863,0
-1.389746078813993,-0.14747058335477414,1.857567372559335,-0.6340398538737234,0
-0.15314116243915837,0.9236418155849923,-1.9041211455910467,0.2576982269336521,0
1.4746388319889931,-1.4068108581462992,-0.09061920746678576,0.7497025654577938,0
-2.7689154978750796,2.0842707190323644,-1.0299243629451265,-1.2468579812645322,0
-2.1256891640287394,1.1032158197696758,1.0384842473083833,0.012946188063719832,0
-0.9041765252682671,0.4848959637270646,-0.8781865427240247,-0.37684769037648375,0
-1.8796839478663783,-0.293880259040069,0.8164470595419026,-0.20928958956061422,0
-2.0332472049677386,1.4909381747635497,1.8793519920508421,-0.28941781971989594,0
2.2140085502517706,-0.6271963379365617,-0.46141566682325735,0.7719151477237352,0
-0.9358378416330686,-0.24787241911500962,0.7308761054104058,-0.33912292595250315,0
-1.8977717159183891,2.6199907651911865,-0.6339604737081286,0.14974617936052792,0
1.0706450224270077,-1.6000079767882234,0.13592147937702537,0.9170568527494681,0
0.29613226959683664,0.46951986299584425,-0.5367512904151847,0.6459716035694535,0
2.232634130459685,0.0812413709455256,-1.9451172836150281,1.4921875833442064,0
-2.0803535713401144,0.6907178372355768,-1.2721873739383525,-0.4604572479762429,0
-1.8503668711862582,2.0511557206253936,0.23871903381049883,-0.8600015848860971,0
-0.02135039642873371,-0.5532845761455623,0.4485708269198153,1.303292052978709,0
0.6985429716616616,-0.07509273480865108,-0.5520932381159676,0.13517079146993796,0
-0.9666103305133343,1.367840531240358,-1.0025006138498025,-0.6960917176609825,0
-1.571880743308486,1.3283002358826512,0.7667563552410505,-0.5190030513057635,0
2.512448433710299,0.4819281522303305,0.8450345353339941,-0.007542003948050657,0
1.099727146607283,0.6480980378891181,-1.549392411450208,0.12137543163877546,0
0.7062269069239032,0.39526249163257937,-1.4872245764307543,-0.21685345683364343,0
-0.9170952850033574,-0.09058234087689465,-0.12387985914803701,0.1486964204171214,0
-1.701999823139801,2.046375345395734,-1.2551306940033748,-0.9225238470811762,0
-0.17801739888397372,1.3285927952961438,-2.4015161956768543,0.34747109420367744,0
-3.172046363961724,1.5297035149869604,-0.3671554033966103,0.352863537509456,0
-1.5876254507471472,0.6559124657498121,-0.5297402199378213,0.13005651646173433,0
-3.1796580763175983,1.9584549143637477,-2.250394003088173,-1.4196572984885452,0
-1.5449761515659872,2.893169566644189,-5.457326872241721,-0.18903718668731634,1
-0.40059849557927996,0.6762784725235459,1.6325443001277165,0.0774508122802543,0
-2.485676385665826,2.1413606927892688,-1.2239116996984698,-0.21960398787271318,0
2.4526617673661617,-0.9949641323641751,0.6991319856436589,1.61504434431796,0
-1.3577431357379546,-0.18277479850443973,2.2758837807041488,0.1029379362452646,0
-2.848397306104238,2.112950596417047,0.7782036450623925,-1.0635656704738783,0
-0.9247028390344247,0.35096237949170883,-0.013446964342495517,-0.8257653206693156,0
-2.6589844495367467,2.1453676733790266,-0.9972691890900978,-0.742752980870418,0
-1.2854989930681235,0.9388882867201125,-1.3151327645640793,-0.4781577577064962,0
-0.20845392461478474,-0.5386627007804768,1.291400980791346,1.2391540877230007,0
0.02401665777827444,0.4248076780977625,-1.3457734053436443,0.41811381732503483,0
-1.691177095002366,0.6706802982563751,0.5156567988687482,-0.7090853265678854,0
0.13115881735153717,0.24091495563029264,0.7858513842341436,0.2336657025278451,0
1.1608826618644421,1.1575777089992418,-1.7845485631319742,0.11768316012389402,0
2.012361108491712,0.11843827520229377,-2.045115425900514,-0.50535039644242,0
-0.6779381096098934,0.5501417061338895,-0.7471588980845367,-0.6051972021339682,0
-1.7394957237782636,0.6584072826445322,-1.5829651047034794,0.6296994494774013,0
1.9576082523830112,-1.7754629838904648,-0.9603433118856383,0.6198094993123,0
-0.8282720869533206,0.9653088764997066,-0.08728517181652373,0.29182555008377736,0
-0.5696738008265384,1.7759658238128053,-1.9023080603445084,1.213662528902904,0
1.8711837357558725,-0.288525046914346,-0.855077445799765,0.02669164869046292,0
1.4480982853271906,-0.5802906260653071,-1.149711131380009,0.9560081528080242,0
0.3960863728371612,1.476454429277506,-0.17523776081762854,0.6431179686584668,0
-1.0819557151255061,1.1341045732983315,-1.1094943718130506,-0.7793121227431472,0
-0.2744901309240042,0.34835358328445976,-0.9815340962807771,-0.3913025075116084,0
-2.815434432815392,1.7354255595673505,-0.42934987980357164,-0.6117788665753537,0
1.8054436635115596,-1.1796090642340316,2.9684294837251937,0.5365219179080739,0
-0.225849690535515,0.8928577506836513,-0.8667393160937702,0.01521007641003129,0
1.0427113968521893,-0.874196329316514,-0.5279031359535292,0.812024572340466,0
-3.232352473891288,2.438407036946548,-0.10624977253295112,-1.2682019711572823,0
-1.4362796836447744,2.123633239885023,-3.2649505124110436,0.2852029324460904,0
1.655936120286781,0.7885946211052252,-2.6022217455371672,-0.1579000522370982,0
-0.701570131315977,1.344627971941695,-2.1467403287113997,-0.3747362285153114,0
-1.0418432106999584,2.06736845203726,-2.5119335926488704,0.2723647805418878,0
0.9391008652159113,-0.515581341308285,-0.9297839072605253,0.6396446838799296,0
1.4412739883167491,-0.47567976250046967,0.3285505811797301,0.25899075206465505,0
-0.7028479648886341,-0.08649276760034859,1.728539665293098,-0.24946052128016893,0
-1.6356574710416325,1.0854726697543142,-2.1701253399959732,-1.065733930640337,0
-4.851382521951356,2.7088298128540402,-1.7264676787859232,-2.0368946949909246,0
-4.074719581925807,2.7702588741279945,-2.844355571148538,-1.4040093982922746,0
-1.0653491423191876,-0.27463878926657226,-0.6063897617416781,0.047471969801008373,0
-1.7231222782411293,1.3810341425106105,-0.491275294963868,-0.850803977317211,0
-0.18605087256158143,0.3508725442694492,-1.8284749412469459,0.1525298390083157,0
-1.2437174263281598,2.5566145127914432,-2.0125104343465168,-0.19030413224668702,0
1.073214920014351,-0.34602215224619215,2.177431801411047,-0.46891854529503985,0
-1.98847845050756,2.1705510526004974,0.3085011050221204,-0.8570287800928857,0
-0.7604690237665738,0.33290747294028106,-0.03834235770683614,0.1543479144297845,0
0.4666017574857505,0.708793966402548,-0.6406042417410069,0.3099865318429433,0
1.607264673742713,-0.5255118567922471,-1.3865608771226499,1.09568460641877,0
-1.0948511785506527,-0.14084599186450242,-0.9353897286239548,-0.08776268120927538,0
-0.7308612088538395,0.19076923539539942,-0.8930353995013111,-0.025946403535835313,0
0.5896144834787783,1.3584883119566262,-0.2859939233741166,-0.06846946771594697,0
0.18863621057918517,0.4092662233939015,0.16362108692466326,0.28231719850615833,0
-1.3714730883200064,1.376536355746392,-0.33891357540536493,-0.40864803504483543,0
-2.759461558067833,1.3907931184139668,-0.7913126530001549,-1.3760710158201728,0
-1.0287261228877254,1.5490267827411486,-0.4591270625743067,-0.1286943429719538,0
1.132566300211361,-1.2207649456394143,2.855835035048454,-0.005286606524225919,0
-1.0482752097680845,1.4804769482651918,1.2308283563735423,-0.07127262721785,1
1.174482111449879,0.18334101476719544,-0.6530348651857666,0.22869489678330648,0
1.640897185123434,-1.0072843237013829,-0.12313147848687611,1.0415329767038894,0
1.6402454499521195,-0.6340003574483402,0.7638377753706518,0.689568136030239,0
-0.3678885165970013,-0.5589316581062334,1.2319930937011405,-0.11760746748419013,0
0.5828223411025999,-0.32108134272179195,-0.24173146192480316,-0.3031933476051794,0
0.5984626872915205,1.224759365101915,0.37278538963636776,-0.020166612034927034,0
-1.8768963347088077,-0.5848824138233688,0.5228480142841918,0.532571994232787,1
-1.3174363664337119,0.6159916848087389,-1.0060485819982279,-0.26608394767991844,0
-0.8107510441165318,1.7071504167231168,-2.1395981349206434,0.18608219628627043,0
-1.0024124263629455,1.5392280927482123,-1.101959110790391,0.09872739560822008,0
0.4056203317877379,-0.5080225556452155,-0.8410556899313164,0.8206916894511619,0
0.7032628171629964,3.1714715267931677,2.4325970220112647,0.6293603749872814,1
1.2134620621765606,-1.3205166093063982,1.39617801971091,0.38836306488083266,0
0.14578948972258576,-0.6254402675917021,1.8084059833017372,0.6149398305116205,0
0.1610095866747765,-0.03455856550725389,0.38654319081139366,0.2839189676433529,0
-0.32719741997156365,0.9363183948857299,-2.4099470906464506,0.41913017122717705,0
0.9266489189717355,-0.4518851855914734,0.3262717658086304,0.2822291769443567,0
-0.002899893075692092,0.5960728655030189,-1.4069810517530983,0.7971222519038721,0
-1.8103252271155759,1.4320478177389484,-1.101016394881717,-0.41111375050853466,0
-0.31222437477708687,-0.26239243050784733,-0.426564787233235,1.2576298373948998,0
-2.934267634841186,1.8335335056607003,-1.0934361969726987,-1.1865230763808956,0
0.83960364816058,0.8409457032343757,-1.5519257559755277,0.20669264433691276,0
0.34988967617989,1.0104288594245547,-1.0476680169003236,-0.4446158374333844,0
-0.6836348689108229,1.6229703015752048,-1.7389353624416608,0.904839127793211,0
0.1894558466857908,-0.20435486960081392,1.5444711062112255,-0.12979586710080054,0
-1.511847978727312,2.2361988422150736,-1.1991607978144772,-1.2659076500500395,0
-1.9535272278731157,1.1461133053375918,-0.2297067346943371,-0.8389235633533116,0
-1.0587555885700042,1.7981766981150817,-2.3768377586946885,0.9814080396371534,0
-1.65578416245266,0.5725567430561261,-0.5999085525529152,0.6801495220127909,0
1.273806112505267,-1.4784076643105442,5.454453420235231,0.6043768618657963,0
-1.6969846250455811,0.45833951208243395,-0.6027095161241028,-0.22970972911872867,0
-0.30452050939101055,0.4335169149484597,1.442109073067986,-0.45860021992115374,1
0.20613667897409516,0.49648858146687236,-0.37213038199365184,-0.01330812671476185,0
0.9874037959789046,0.448087190398926,0.8357479753517291,-0.06009477717556763,1
-2.825737471880115,1.5775370587280988,-1.7123129920899605,0.027693968381923728,0
0.5630200799552869,0.04285250909237148,0.9594519310803994,0.6704852790010992,0
-0.4120618828162093,0.5328152661419076,0.30137915588396247,0.5701048589178709,0
0.24902645182791652,0.004868967669755309,-1.0843676382408969,0.44264028288576973,0
0.8262320154491107,1.104753268996837,-2.283593677400085,0.8328228231507968,0
-0.12681278197024626,0.6514173742563248,-1.6365513151264517,-0.3762027182206548,0
-3.291917068965701,1.3533806953841416,0.4558184058034199,-0.6979976830471128,0
-1.0926111526453748,0.9595489708002747,0.31289510410974,0.3988738788072125,0
1.3911099886217424,-0.13857121419712942,0.04566819894101584,-0.03774693375692806,0
1.3538258622448014,-0.6993006155014627,1.2746213435659575,-0.4030222099558887,0
0.02298108266356219,0.8361863041681687,-2.9108664126306136,0.5185664247705599,0
-2.4367779686301687,2.5309454918960976,-4.753029788583944,-0.9251435929116876,0
-0.31496491064532883,1.2407305886677302,0.08200521420997431,-0.3881004409022922,0
0.33941133751387276,1.036445355036675,-2.1100521637398897,0.31407482194399816,0
-0.9697619899617838,0.872485098888029,-1.1126634729613705,0.46990249984515153,0
0.02493708296674252,1.3971384547578531,-1.2829806624798512,0.8756990176307173,0
-0.4899412511826763,-0.4184336108864272,0.6419047571126911,-0.2889862822717924,0
1.0162273201265535,1.9278340148212685,-3.835759319413667,0.23859460904434088,0
-3.347364972294164,1.7028227154814302,-2.2842469872059197,-0.7846063262856748,0
-2.1573051724483774,1.307609633198581,-2.5497992882269416,-0.08811550840958296,0
-1.7956249679299683,1.6307640153923226,-2.511295311974698,0.7853138036487401,0
-0.9744392337513256,0.7524959079895243,0.2983990275301992,-0.6204970231423783,0
-0.2028290501536103,1.2068747301826313,0.5144349356833958,-0.08156986239183506,0
-3.7982548880616784,2.3317349639580405,-0.06327384463204598,-0.3082738803093369,0
-1.694055097153348,0.8517985820095777,0.7460542967163133,-0.21353582325954823,1
0.5722170637841253,1.4727629444695114,-1.286667152829955,-0.39351787634306434,0
0.8042934141840742,-0.44710576028328397,1.1232393527305884,-0.280888838040013,0
0.47302347527750055,0.9301614358101017,-0.47929017230808635,0.31644568148626057,0
-1.8291449420123729,2.6322141817940206,-2.175353523173023,-0.6774593144346979,0
-2.653299362302659,1.2226157723074271,-0.09862998601675754,-0.8050693637986681,0
-0.5897714640686724,0.6379717322849756,0.4587993743823101,-0.4984417473392675,0
-1.3668208821007677,0.5229770702933771,-1.3740362644256292,-0.5052445226357659,0
1.0737792385504628,0.5044841001170443,-3.303535651231109,-0.7215889387165358,0
-1.1809216918019971,0.65361342373631,0.003928797771844295,-0.2813268517848423,0
-2.279225937433402,1.2471136029370191,-0.7287385987197945,-1.0664447577198821,0
0.5130851215011545,1.1088628344304716,-2.105390010138132,0.3764078154258904,0
-2.1315058201496466,0.7858532669984497,-1.6532609724480545,-1.1594828534352586,0
-0.4513229964966811,-0.37476567536337957,0.21753351608755273,-0.3524917233301777,0
-1.0865232563196563,1.6314903664386993,-0.5487563168883578,-1.1143799808330725,0
-3.343559072851442,1.4144817569332337,-2.61673358817899,-0.8604047662473173,0
-1.2332133384393582,1.6598506565381759,-0.49647947187086006,-0.9613534690255289,0
-1.6819075632207943,1.6219312383525761,-1.357134406188197,0.5954652594137249,0
-0.649039108703767,-1.5089746981882652,3.8501147844576176,-1.203685117705032,0
-2.783101293705072,1.5844734123895936,-1.6543904304859258,-0.7149079642705712,0
-1.2572820627701855,0.6554757087302296,0.2592854611796192,-0.5489025543571022,0
-0.2917136159501231,0.6827812485577063,-0.46673351525018186,-0.41996163198207526,0
-3.3017809824327475,3.2457971609328253,-2.1672029809603086,-0.3587405547036487,0
-1.9721804855110563,2.0823709029059176,-1.031721272362335,-0.2454046803297446,0
-2.0782366509357297,1.8548327021992699,-0.728854788661127,0.11018050311456873,0
0.21735617964024473,0.6919915074747376,-2.5381892060904097,1.106167907469733,0
-0.6342374739138859,0.5191809573409473,-0.830999767039245,0.6243907617085527,0
0.37821855850896524,0.2804967562488504,-3.5764992638097124,0.07408716066589383,0
-0.7989997159631177,-0.8027315723483024,0.9675501397635113,0.41217783856665186,0
-1.819869899164323,2.278588669459762,-2.8257179345269603,-0.880000968454362,0
-0.978830436827245,0.953851071462813,-1.0515783668323815,-0.8100608879586076,0
0.4069253816401752,0.9337294941596166,-2.772674245846762,0.14942870800581842,0
0.13958627257536932,-0.26735029720199943,-1.2664486712867304,0.6534168848893922,0
-1.8616619749654424,0.8319449348923892,-0.11096192914135539,0.1396271813980582,0
-3.502370161554349,3.149810627851809,-4.283800144635805,-0.8688969970785424,0
-2.162925184966025,2.470704452406633,-3.3982822658345824,0.09782541005239964,0
-2.6018262510696855,0.7628900831563926,0.21452648765593518,0.6442888404934979,0
-0.5446743115326271,0.8650878316481949,0.12906359300910292,-0.0344402109651136,0
1.425115611152481,-1.1040421824781854,-0.9001338634466236,1.287545387133707,0
-1.9009820284082397,1.0328411580812689,-1.339201706988934,0.5359718952520285,0
-2.3054263220122886,3.1157793016072644,-2.2576089613189025,-0.7202407366104681,0
-1.6266041858023517,-0.2971010314736821,2.536179656699818,-0.9873714765898627,0
0.012888361339215337,-0.40747832378550264,-0.26766772799900124,0.55653506761807,0
-0.3081366745816483,0.6549091374634088,-1.3614501768189775,-0.174208046274124,0
-0.45816491311260055,0.10149887209511049,-0.4095988853228151,0.582658092451476,0
-1.82069894668504,1.088289678759816,0.6828041031719193,-0.8684160355286665,1
-3.4187943636515046,2.835714021309408,-2.1768075240047957,-0.09206594598194662,0
0.025311497371522246,0.5640301490551818,-2.3427279183872685,-0.350991829929329,0
-2.2588263624965723,2.4736331612142606,-1.8885370478070023,0.06996739228315219,0
-1.7720369027045906,2.3858912763414413,-1.8196567043443033,-0.6532569423990551,0
-1.3150668580874378,0.5047713681421236,-2.1956623324091646,0.35118817129561847,0
-0.3035757190279106,0.45657507299136035,0.7603529007322433,-0.16582119692345587,0
-0.3319192598837742,0.7404461229808044,-1.2822783227719843,0.7530022721248861,0
-3.008506706989531,1.9081309240643052,-0.9223864777134507,-2.196164289903536,0
-2.719148840268626,2.594903292034818,-2.571456024529418,-0.11033775284524672,0
0.22538987617845618,0.44179446060202415,0.6857445444792264,-0.5007983105047445,0
0.04082968201852487,-0.4008246059519489,-1.2173978570688013,0.2788819362820646,0
-0.6756701772753386,0.20712261120500666,1.1276901573402593,-0.3605370833708013,0
-1.7120280781586128,0.4010037525299638,-0.15697586627222626,-1.3809095111549021,1
-0.06361726041997051,1.2111524916210867,-1.618990551087634,0.28736424346188144,0
0.7824262801957911,0.04667569096387769,-1.6610430140219612,-0.01636022610633131,0
2.0418566728578424,-0.9752958854589767,0.46066817400581583,0.23088089609689066,0
-0.7800970359135888,-0.19123704096835537,-0.21037143843698963,0.5193666701712938,0
0.353620986836699,0.29235221350284424,1.1224004988979512,-0.49643946449311394,0
1.022926820855477,-0.8024389116548688,0.23958486636020362,-0.2799177479576402,0
0.2778830688948427,1.1547844608845312,-1.1466113011840167,0.6400814568195077,0
-2.034693977909896,0.9811931140807263,-0.027804952809634242,-2.358399165252579,0
-1.4305480489526055,0.14189995675001366,0.03970900838644548,0.3411861575149064,0
0.036038880355474534,0.00028479755624122305,-0.6815992764179586,-0.5558617978041793,0
-1.2669593716745289,1.359970006181042,-2.2180404728458734,0.22638446625297043,0
-0.7650823979427239,1.3709073114369785,0.01843926275592811,0.18203197433975715,0
-1.9652150563731847,1.0308960838321295,0.9923741203555991,-0.7848924591680151,0
